Transaction_ID,Date_ID,Customer_ID,Merchant_ID,Payment_Method_ID,Location_ID,Transaction_Amount,Transaction_Status,Transaction_Reference
9645,20261023,224,119,1,4,1449.1,Success,TXN5310678088
9646,20240525,480,185,2,3,368.64,Success,TXN6893316829
9647,20240810,173,197,1,10,973.62,Success,TXN0856051649
9648,20260409,414,178,1,2,649.32,Success,TXN2740091381
9649,20260407,25,35,1,6,9056.23,Success,TXN0677990982
9650,20240610,452,146,2,6,436.44,Success,TXN3686965028
9651,20261103,124,76,2,5,4782.75,Success,TXN5172439781
9652,20240111,129,43,1,9,24270.78,Success,TXN4614648168
9653,20250629,123,130,1,9,469.33,Success,TXN9490570122
9654,20261221,130,93,2,1,5400.91,Success,TXN1334535082
9655,20240614,496,11,4,6,7714.58,Success,TXN5130229935
9656,20261015,498,173,1,6,848.85,Success,TXN2077584368
9657,20250609,156,104,1,8,8287.34,Success,TXN6002648803
9658,20240920,252,187,1,1,361.29,Success,TXN6964735571
9659,20261101,308,153,1,1,8358.81,Success,TXN4654922762
9660,20241014,427,56,1,7,479.13,Success,TXN2123348448
9661,20250911,244,163,2,2,1285.43,Success,TXN2091350420
9662,20260518,234,14,2,10,312.12,Success,TXN2888626090
9663,20260602,98,177,1,5,819.45,Success,TXN0509930345
9664,20250419,412,14,1,6,416.07,Success,TXN2856992792
9665,20240223,57,146,4,6,320.41,Success,TXN9024150381
9666,20261202,202,59,2,4,1544.38,Success,TXN2169679478
9667,20240703,468,60,4,6,632.68,Success,TXN8924567979
9668,20240605,134,179,1,2,8800.22,Success,TXN8563633446
9669,20240210,411,15,1,1,636.94,Success,TXN7028988805
9670,20251023,305,105,4,10,8208.34,Success,TXN7839285829
9671,20260615,262,103,1,10,464.38,Success,TXN8660043339
9672,20241222,352,174,1,8,4956.96,Success,TXN8639778619
9673,20240901,66,163,4,4,1873.1,Success,TXN7578935238
9674,20260409,80,133,2,9,173.64,Success,TXN2528858863
9675,20260415,435,4,2,3,189.98,Success,TXN3936689509
9676,20250422,444,163,5,4,208.82,Success,TXN3329939548
9677,20250426,200,102,2,6,58.9,Success,TXN4811353807
9678,20251205,412,38,1,3,1483.49,Success,TXN0188045450
9679,20261212,384,1,1,8,968.18,Success,TXN2836171252
9680,20251010,162,65,1,6,181.3,Success,TXN2280640463
9681,20250629,273,164,3,5,1250.44,Failed,TXN9245153408
9682,20240531,61,163,1,1,3550.61,Success,TXN1245482842
9683,20240811,151,69,1,8,7055.38,Success,TXN2974233421
9684,20260405,181,93,2,7,1940.84,Success,TXN2620313946
9685,20240823,18,114,1,4,3925.87,Success,TXN9521601671
9686,20261005,206,21,3,5,1114.75,Success,TXN3506863241
9687,20240306,279,144,1,4,2923.0,Success,TXN2290723479
9688,20250109,349,65,1,9,155.09,Success,TXN4053288794
9689,20260126,377,147,1,6,9800.57,Success,TXN2125933678
9690,20260406,133,96,2,2,1066.44,Success,TXN5471645602
9691,20240220,463,165,2,9,938.78,Success,TXN8591212361
9692,20240324,197,147,4,10,391.17,Success,TXN6812562480
9693,20240817,357,123,1,3,4703.24,Success,TXN0387355020
9694,20240104,452,106,2,3,4462.94,Success,TXN6975499330
9695,20250331,169,163,1,3,1995.07,Success,TXN4080867075
9696,20240521,205,185,2,9,1919.37,Success,TXN7669179375
9697,20260926,78,83,6,10,28119.2,Success,TXN2470004412
9698,20240506,417,58,3,3,1157.01,Success,TXN2000165158
9699,20251103,136,83,1,4,195.31,Success,TXN9095067906
9700,20250501,201,197,1,9,2355.03,Success,TXN7912275403
9701,20250115,381,192,1,9,4534.4,Success,TXN2918401786
9702,20251015,74,34,2,1,9189.99,Success,TXN9110758180
9703,20260919,231,190,2,1,1620.88,Success,TXN0212074715
9704,20240414,359,90,1,2,125.92,Success,TXN1694062318
9705,20240922,381,67,2,6,586.71,Success,TXN2224846658
9706,20250612,146,13,1,5,9168.94,Success,TXN2282309072
9707,20260715,369,61,1,6,3795.48,Success,TXN9898475845
9708,20240730,414,161,1,3,5287.11,Success,TXN4661003867
9709,20240530,268,81,5,3,373.42,Success,TXN7360586574
9710,20250928,187,113,2,9,155.14,Success,TXN0916385259
9711,20261001,379,26,3,3,331.81,Success,TXN8935138347
9712,20240816,190,180,1,4,149.65,Success,TXN2375950617
9713,20240623,109,153,1,6,470.5,Success,TXN3852638657
9714,20251120,348,174,3,1,8814.48,Success,TXN0016768738
9715,20260317,327,119,2,5,3176.08,Success,TXN3870816241
9716,20251209,77,83,2,8,1456.83,Success,TXN4472234535
9717,20261009,381,145,4,1,455.57,Success,TXN4774916516
9718,20250924,102,157,5,10,1825.67,Success,TXN5342744196
9719,20260321,439,75,2,10,74.39,Success,TXN3600243958
9720,20240812,197,126,5,6,1489.44,Success,TXN0796392966
9721,20251002,496,93,3,9,9858.52,Success,TXN9587473526
9722,20250910,316,124,1,7,100.51,Success,TXN8446773230
9723,20260324,138,36,6,5,2804.74,Success,TXN5273033220
9724,20250216,409,120,3,8,205.54,Success,TXN8137282521
9725,20240622,379,180,4,10,73.11,Success,TXN5015949794
9726,20240615,170,67,3,9,69.07,Success,TXN2251114466
9727,20260606,134,26,3,1,7814.4,Success,TXN8295814031
9728,20250801,228,192,6,8,428.24,Success,TXN3546309624
9729,20240615,214,59,1,8,28480.66,Success,TXN4847751047
9730,20250428,360,119,2,3,234.28,Success,TXN8546416817
9731,20261018,145,24,1,5,1695.88,Success,TXN2407774383
9732,20260204,123,8,4,3,868.11,Success,TXN5321980050
9733,20260625,171,86,1,1,335.02,Success,TXN0674289357
9734,20240618,347,157,2,1,25640.93,Success,TXN4185083033
9735,20260216,121,67,1,3,250.16,Success,TXN4243507171
9736,20241009,146,3,2,6,9034.88,Success,TXN5466876061
9737,20240604,90,70,1,4,1953.57,Failed,TXN4726476685
9738,20251230,64,71,2,4,13463.71,Success,TXN1367861732
9739,20240505,6,85,6,2,9386.06,Success,TXN7199333475
9740,20240721,1,158,5,1,8124.41,Success,TXN8640404090
9741,20260314,34,85,1,9,1045.74,Success,TXN4287166147
9742,20260516,297,90,2,2,624.71,Success,TXN4931953994
9743,20260902,472,105,2,10,538.95,Success,TXN7458713771
9744,20260225,432,42,4,3,6082.36,Success,TXN4321715513
9745,20240110,420,69,4,2,239.48,Success,TXN9624679821
9746,20251017,11,93,2,6,1249.72,Success,TXN5126554068
9747,20250709,448,31,1,10,691.2,Success,TXN0524173390
9748,20241025,358,88,5,8,2033.77,Success,TXN1261375228
9749,20260119,20,57,5,10,443.97,Success,TXN3902044950
9750,20251110,101,149,1,9,946.43,Success,TXN9404173956
9751,20250125,73,121,3,5,1251.66,Success,TXN5105132861
9752,20261222,13,166,1,6,1723.13,Success,TXN2907361834
9753,20250411,325,8,2,10,676.33,Success,TXN0339493262
9754,20240410,382,14,3,5,407.96,Success,TXN7063094167
9755,20260715,338,64,1,2,132.86,Success,TXN8346384130
9756,20250825,228,24,4,9,8227.4,Success,TXN5770443265
9757,20250821,181,191,1,8,8366.36,Success,TXN2226793341
9758,20240708,108,102,1,9,906.54,Success,TXN7141469525
9759,20240807,46,1,2,1,109.39,Success,TXN4686234357
9760,20240208,318,116,1,7,7810.12,Success,TXN0567054072
9761,20240626,107,172,1,7,433.34,Success,TXN1630744100
9762,20240424,142,134,1,1,1217.74,Success,TXN0731065190
9763,20250709,401,175,1,7,154.05,Success,TXN5202909385
9764,20260729,412,116,2,1,3703.26,Success,TXN5069483803
9765,20240906,400,83,2,3,1749.13,Success,TXN9948024531
9766,20261122,434,4,1,3,650.3,Success,TXN4882405561
9767,20240324,184,34,3,5,1753.11,Success,TXN1086056112
9768,20250604,270,167,3,5,66.47,Success,TXN5986012472
9769,20241129,446,5,1,4,293.94,Success,TXN8692976421
9770,20250813,19,33,1,9,146.16,Success,TXN1863973531
9771,20251217,297,18,4,3,388.5,Success,TXN9529452501
9772,20250815,9,147,3,1,400.97,Success,TXN2362462169
9773,20240728,124,29,2,5,274.5,Success,TXN5848349204
9774,20241204,317,80,1,5,1645.15,Success,TXN6125558112
9775,20260215,464,63,1,1,21876.91,Success,TXN4696487731
9776,20261027,262,29,1,7,266.01,Success,TXN6855258659
9777,20251208,105,162,1,3,156.71,Success,TXN8396798122
9778,20240224,75,113,3,4,1007.95,Success,TXN6673648726
9779,20240506,417,96,3,7,4755.92,Success,TXN4135823444
9780,20260414,234,26,1,7,486.4,Success,TXN2339471539
9781,20240326,29,83,3,4,362.82,Success,TXN1228135262
9782,20240208,322,135,1,10,33058.14,Success,TXN7028317721
9783,20260513,132,96,1,9,5256.89,Success,TXN6904420660
9784,20250220,129,115,1,6,512.98,Success,TXN5418053064
9785,20240325,336,13,2,10,7689.03,Success,TXN2513660735
9786,20250219,6,173,1,9,2999.5,Success,TXN1465736500
9787,20260915,328,117,2,10,47424.99,Success,TXN6577367251
9788,20240831,428,111,4,10,266.55,Success,TXN6112180868
9789,20250202,230,34,1,8,1354.07,Success,TXN1390535367
9790,20240326,408,117,3,7,43437.19,Success,TXN6190139616
9791,20250819,81,116,1,4,92.35,Success,TXN4364473581
9792,20251102,447,136,1,8,545.54,Success,TXN8777500498
9793,20260505,94,148,1,10,290.68,Success,TXN8720838968
9794,20250929,454,19,2,8,3589.33,Success,TXN3913034964
9795,20250708,42,166,1,10,391.7,Success,TXN0820977245
9796,20240126,80,103,1,9,1141.97,Success,TXN9820304836
9797,20240528,408,136,4,4,1275.54,Success,TXN5879886339
9798,20260323,139,187,2,6,1379.51,Success,TXN1867099078
9799,20241101,271,111,1,6,1081.17,Success,TXN7917323167
9800,20260402,88,61,2,4,425.33,Success,TXN8621249978
9801,20250813,319,176,1,7,103.76,Success,TXN8827074564
9802,20240113,391,154,4,3,146.49,Success,TXN7467640830
9803,20240718,180,132,1,10,3698.94,Success,TXN8499826893
9804,20240721,280,127,1,3,5201.71,Success,TXN1938346407
9805,20261111,359,197,5,6,1718.01,Success,TXN2830354377
9806,20241123,58,73,2,1,390.57,Success,TXN7251824042
9807,20240719,306,131,1,4,1279.49,Success,TXN6913924823
9808,20240802,44,100,1,1,27177.45,Success,TXN4455334123
9809,20260915,432,21,1,1,1553.02,Success,TXN6051226581
9810,20260825,499,169,3,1,39398.52,Success,TXN7599075469
9811,20260218,248,66,4,10,1754.12,Success,TXN8786638678
9812,20260127,490,74,2,6,4465.7,Success,TXN1734954073
9813,20260110,380,128,1,10,1900.05,Success,TXN0759478013
9814,20260412,485,6,5,9,1892.45,Success,TXN7337298980
9815,20261228,44,38,1,3,448.43,Success,TXN5238676024
9816,20240104,419,185,1,6,376.78,Success,TXN7292742360
9817,20250531,205,148,2,4,1623.79,Success,TXN4366278647
9818,20250725,100,134,1,3,6699.97,Success,TXN9947620363
9819,20250806,408,32,4,10,245.72,Success,TXN3387397090
9820,20260220,469,85,1,8,369.04,Success,TXN5482143398
9821,20241130,158,104,4,1,498.42,Success,TXN1611624298
9822,20240527,338,127,1,9,6051.9,Success,TXN2871931381
9823,20260223,65,166,1,10,593.34,Success,TXN8459278134
9824,20250119,45,61,2,10,228.67,Success,TXN5712956715
9825,20250302,309,162,3,5,1968.05,Success,TXN6313578475
9826,20260329,134,36,3,5,189.06,Success,TXN6466631629
9827,20250518,40,122,1,5,1931.76,Refunded,TXN7421836282
9828,20260620,103,58,3,4,249.05,Success,TXN5943081330
9829,20240611,92,43,1,4,3684.91,Success,TXN5203141033
9830,20241114,375,52,1,5,1762.61,Success,TXN8804104170
9831,20260223,363,50,3,9,40127.29,Success,TXN6213745913
9832,20251125,454,194,1,7,4064.6,Success,TXN0182137671
9833,20250221,184,14,1,10,6765.36,Success,TXN9487328713
9834,20251211,230,92,2,9,7172.03,Success,TXN6842384775
9835,20250720,158,42,2,8,7355.06,Success,TXN0437608135
9836,20250313,199,168,4,2,856.48,Success,TXN1528858097
9837,20240918,428,105,1,9,234.51,Success,TXN3013375949
9838,20240409,243,135,1,4,3560.82,Success,TXN2143257816
9839,20240708,148,76,3,4,1064.71,Success,TXN1644040483
9840,20260202,428,138,1,4,17442.95,Success,TXN2184096345
9841,20251227,132,24,3,9,1551.19,Success,TXN9903396376
9842,20240626,184,28,1,10,1912.8,Success,TXN3099197051
9843,20260610,19,92,6,3,242.68,Success,TXN8987544956
9844,20260113,271,12,1,4,1205.8,Success,TXN8100298974
9845,20250326,423,167,5,5,7745.82,Success,TXN2626897527
9846,20250826,167,150,1,4,38551.05,Success,TXN6188262930
9847,20260614,177,185,1,8,9258.16,Success,TXN3604189711
9848,20260725,168,164,3,1,1081.88,Success,TXN1778151369
9849,20240510,21,47,1,2,331.34,Success,TXN9907087811
9850,20260204,214,74,1,10,2054.56,Success,TXN7180449159
9851,20261121,211,21,2,7,35054.54,Success,TXN2851584178
9852,20250619,408,129,1,2,183.72,Success,TXN8877193463
9853,20250907,325,82,4,8,407.38,Success,TXN3185961763
9854,20260121,395,161,1,2,713.01,Success,TXN3248423351
9855,20250417,287,69,1,2,4878.01,Success,TXN9606447544
9856,20260901,103,156,5,7,1170.96,Success,TXN6554777780
9857,20260111,104,83,1,9,12442.96,Success,TXN7654609654
9858,20241125,100,26,1,3,5328.13,Success,TXN2911308909
9859,20260403,295,97,1,3,7421.03,Success,TXN2831341428
9860,20250728,304,184,1,6,456.69,Success,TXN0050455365
9861,20241110,127,52,1,1,27629.73,Success,TXN4120573954
9862,20240328,108,47,1,6,1968.7,Success,TXN8855231531
9863,20241120,229,168,1,4,1939.37,Success,TXN5816869094
9864,20261231,125,104,4,5,385.76,Success,TXN8539734287
9865,20261130,200,111,1,8,430.3,Success,TXN3452629556
9866,20240120,142,169,3,1,426.18,Success,TXN1714965997
9867,20260219,480,79,6,5,191.58,Success,TXN2752816774
9868,20241104,25,112,1,7,40930.09,Success,TXN9091748662
9869,20251128,362,146,2,1,1869.75,Success,TXN4357978434
9870,20240914,211,98,3,5,473.23,Success,TXN7675558129
9871,20241203,432,107,5,8,9501.97,Success,TXN4413087600
9872,20240302,498,80,1,6,768.41,Success,TXN5377625819
9873,20240126,118,70,3,8,3780.78,Success,TXN4264060428
9874,20240515,100,43,5,4,8656.83,Success,TXN2778897470
9875,20260818,327,51,2,1,182.44,Success,TXN8395442112
9876,20260122,71,102,1,6,213.4,Failed,TXN8622844687
9877,20261013,476,154,1,6,118.58,Success,TXN9854207100
9878,20260427,144,158,4,2,1587.85,Success,TXN5289686721
9879,20260812,159,160,1,5,705.12,Success,TXN1062833533
9880,20240908,255,72,1,2,6129.81,Success,TXN6379468008
9881,20241115,465,110,2,2,237.21,Success,TXN2205305111
9882,20240425,346,34,3,3,359.43,Success,TXN3786600337
9883,20240618,107,110,3,2,233.33,Success,TXN7062988552
9884,20251006,354,194,4,8,2404.01,Success,TXN6535520270
9885,20240319,352,169,2,9,1160.43,Success,TXN3025100352
9886,20240916,31,53,5,7,4979.73,Success,TXN8043555751
9887,20260725,92,46,6,9,68.75,Success,TXN2472906827
9888,20260816,209,4,1,9,78.01,Success,TXN4423100821
9889,20240219,207,180,6,2,40141.02,Success,TXN0193735893
9890,20240429,264,190,2,3,2413.68,Success,TXN0354644261
9891,20260127,76,49,1,6,641.98,Success,TXN9184908572
9892,20260919,13,69,5,4,1295.44,Success,TXN9874438000
9893,20241203,45,84,5,10,6579.18,Success,TXN6086196412
9894,20260617,372,149,3,3,1234.74,Success,TXN5379099195
9895,20250419,450,125,3,10,1888.85,Success,TXN6674886319
9896,20240228,228,61,2,2,7969.48,Success,TXN1764964789
9897,20240718,402,130,1,7,5805.54,Success,TXN8708530047
9898,20251117,72,79,2,2,432.17,Success,TXN2738801506
9899,20240410,344,82,3,9,625.39,Success,TXN0833915092
9900,20260924,230,121,2,1,6860.98,Success,TXN2857539524
9901,20241004,74,127,1,9,302.17,Success,TXN1016560498
9902,20261015,416,106,2,9,258.27,Success,TXN6633734510
9903,20240106,409,176,1,10,836.3,Success,TXN0547118671
9904,20260215,343,14,3,9,4735.41,Success,TXN7723540596
9905,20240824,307,177,3,6,865.34,Success,TXN0961783148
9906,20240507,356,12,1,7,1776.26,Refunded,TXN3239436854
9907,20260623,354,134,2,10,2020.11,Success,TXN4769126052
9908,20260722,480,121,6,9,5356.46,Success,TXN2961684117
9909,20240618,44,79,3,2,61.71,Success,TXN3787706408
9910,20250904,118,91,1,7,1270.89,Success,TXN4699834781
9911,20240721,354,55,2,3,5442.63,Success,TXN5511247154
9912,20241102,120,75,2,7,22502.39,Success,TXN3690415173
9913,20251106,402,119,2,4,285.97,Success,TXN0725735859
9914,20260618,356,50,1,9,901.26,Success,TXN9989248138
9915,20260926,316,194,1,6,4501.97,Success,TXN6003911134
9916,20240626,150,166,2,8,1932.58,Success,TXN7790191557
9917,20240214,357,77,1,7,9450.68,Success,TXN6740842333
9918,20250711,376,118,1,1,549.76,Success,TXN3559684428
9919,20261021,394,196,3,3,1615.41,Success,TXN6745449454
9920,20261117,219,58,5,7,469.52,Success,TXN2091107283
9921,20241207,310,10,2,1,492.38,Success,TXN8354424902
9922,20260711,494,139,5,5,930.12,Success,TXN0133555933
9923,20240911,97,185,1,9,1495.43,Success,TXN8839419172
9924,20240724,494,57,1,9,189.06,Success,TXN3076414347
9925,20261212,345,91,1,10,8175.52,Success,TXN2657645368
9926,20260919,128,81,3,7,3422.17,Success,TXN6265840356
9927,20260602,434,199,3,5,689.83,Success,TXN1345643186
9928,20241219,427,27,2,9,7926.41,Success,TXN8118133600
9929,20251019,165,27,5,5,1452.45,Success,TXN2623812564
9930,20241025,291,159,1,1,2740.04,Success,TXN4262766318
9931,20260401,304,1,4,4,81.21,Success,TXN6889283448
9932,20261016,199,156,3,6,1568.73,Success,TXN9788521074
9933,20261202,348,154,4,4,423.02,Success,TXN7151113101
9934,20241104,38,116,2,7,7416.97,Success,TXN3367107152
9935,20241120,142,99,3,9,1514.49,Success,TXN2021535727
9936,20260312,126,192,2,4,8672.68,Success,TXN7088187861
9937,20260107,76,17,1,3,460.99,Success,TXN7183425763
9938,20250218,213,85,2,8,860.15,Success,TXN1295568934
9939,20240605,497,76,2,1,285.51,Success,TXN2243513132
9940,20250110,163,47,3,8,332.05,Success,TXN7060389480
9941,20250622,107,194,1,4,587.53,Success,TXN7087888634
9942,20251012,233,33,4,10,3050.02,Success,TXN3405811350
9943,20260202,71,164,3,9,41616.35,Success,TXN0385996759
9944,20260622,201,72,2,5,1475.69,Success,TXN2815824416
9945,20250618,253,151,5,10,9523.58,Success,TXN3911052524
9946,20240218,72,33,6,2,1143.11,Success,TXN3464450640
9947,20241128,342,9,1,10,7646.17,Success,TXN1555099342
9948,20260707,52,141,3,5,387.98,Success,TXN2933071533
9949,20250104,225,23,2,5,3041.98,Success,TXN6380629677
9950,20240807,342,142,2,6,1784.59,Success,TXN4129376259
9951,20261108,102,178,3,8,14228.6,Success,TXN1140532346
9952,20241223,38,179,4,6,995.69,Success,TXN3528581643
9953,20241013,360,32,3,1,9298.37,Success,TXN0978371176
9954,20250114,194,105,1,5,3015.46,Success,TXN7554732281
9955,20240301,58,27,1,7,3562.23,Success,TXN3009957275
9956,20260115,420,82,1,8,229.14,Success,TXN4184585746
9957,20260811,229,108,1,3,1101.06,Success,TXN9353827362
9958,20260730,401,26,2,10,357.32,Success,TXN3143971558
9959,20240126,477,154,2,7,9873.9,Success,TXN9834317654
9960,20250530,39,93,5,6,227.68,Success,TXN2422046755
9961,20250713,451,134,3,3,195.68,Success,TXN1121923001
9962,20250514,293,49,2,6,1209.64,Success,TXN3721972956
9963,20260815,303,196,5,8,486.73,Success,TXN6565334439
9964,20250703,13,184,1,10,1675.01,Success,TXN0985857953
9965,20250123,462,183,1,3,343.63,Success,TXN2517551183
9966,20251111,278,157,1,6,1548.28,Success,TXN8811576096
9967,20251207,89,150,1,6,27132.5,Success,TXN0249340880
9968,20240229,450,113,1,1,309.6,Success,TXN2860835314
9969,20261113,358,101,5,2,8937.21,Success,TXN5275538862
9970,20260328,209,5,1,4,5467.56,Success,TXN8720193530
9971,20241206,116,90,1,2,3338.82,Success,TXN4323649389
9972,20260210,129,63,2,10,56.81,Success,TXN7360547741
9973,20240125,175,76,1,10,807.53,Success,TXN8895710575
9974,20250317,83,177,1,3,1508.13,Success,TXN6795904492
9975,20251211,390,70,1,9,240.78,Success,TXN0606704062
9976,20260721,265,55,1,6,5478.87,Success,TXN6143255571
9977,20250124,499,17,1,2,208.96,Success,TXN4741374364
9978,20240605,27,157,2,1,1109.23,Success,TXN5941539593
9979,20240116,119,155,1,10,30031.45,Success,TXN4600993241
9980,20240120,27,133,4,10,110.16,Success,TXN1039644166
9981,20240925,397,137,1,2,2113.78,Success,TXN2221540227
9982,20240205,358,34,1,2,54.42,Success,TXN6481646140
9983,20240422,143,99,2,5,683.23,Success,TXN8200302272
9984,20241017,109,164,2,5,1114.47,Success,TXN7071349810
9985,20260918,381,29,5,1,18841.13,Success,TXN6009876812
9986,20260814,309,177,1,9,133.93,Success,TXN5673678290
9987,20260909,171,126,3,10,246.43,Success,TXN1279884782
9988,20250418,141,92,1,3,8930.63,Success,TXN7379308059
9989,20240827,420,9,2,8,1321.8,Success,TXN2542615800
9990,20240717,226,133,4,7,389.16,Success,TXN5832917114
9991,20250513,471,49,1,10,43214.73,Success,TXN2848712591
9992,20250715,156,189,1,6,1188.48,Success,TXN3386668594
9993,20240714,347,72,3,6,2455.98,Success,TXN8555632853
9994,20240305,350,165,2,3,124.9,Success,TXN7786923336
9995,20241106,157,127,1,3,8686.02,Success,TXN0965407349
9996,20250819,220,41,2,5,1946.83,Success,TXN4366137293
